"la","year","sex","med_le_0","med_le_50","med_le_65","med_le_80"
"E07000193",2007,"male",80,81,83,87
"E07000193",2008,"female",86,87,87,89
"E07000193",2008,"male",81,81,83,87
"E07000193",2009,"female",85,85,86,89
"E07000193",2009,"male",81,81,82,86
"E07000193",2010,"female",86,86,87,89
"E07000193",2010,"male",82,82,84,87
"E07000193",2011,"female",86,86,87,89
"E07000193",2011,"male",82,83,84,87
"E07000193",2012,"female",86,86,87,90
"E07000193",2012,"male",83,83,85,88
"E07000193",2013,"female",86,86,87,89
"E07000193",2013,"male",82,82,83,88
"E07000194",2002,"female",84,84,85,87
"E07000194",2002,"male",80,81,81,86
"E07000194",2003,"female",83,84,84,87
"E07000194",2003,"male",79,80,81,86
"E07000194",2004,"female",83,84,84,88
"E07000194",2004,"male",81,82,83,87
"E07000194",2005,"female",85,85,86,89
"E07000194",2005,"male",82,82,83,87
"E07000194",2006,"female",85,86,87,88
"E07000194",2006,"male",83,83,84,87
"E07000194",2007,"female",85,85,86,89
"E07000194",2007,"male",82,83,84,87
"E07000194",2008,"female",85,85,86,88
"E07000194",2008,"male",83,83,84,87
"E07000194",2009,"female",87,87,87,89
"E07000194",2009,"male",82,82,83,88
"E07000194",2010,"female",86,86,87,89
"E07000194",2010,"male",82,83,83,86
"E07000194",2011,"female",86,86,86,89
"E07000194",2011,"male",84,84,85,87
"E07000194",2012,"female",87,87,87,89
"E07000194",2012,"male",84,84,85,88
"E07000194",2013,"female",86,86,87,89
"E07000194",2013,"male",83,84,85,87
"E07000195",2002,"female",84,84,85,88
"E07000195",2002,"male",79,80,81,87
"E07000195",2003,"female",83,84,85,88
"E07000195",2003,"male",79,80,81,86
"E07000195",2004,"female",85,85,86,88
"E07000195",2004,"male",80,80,81,86
"E07000195",2005,"female",83,84,85,89
"E07000195",2005,"male",79,80,82,86
"E07000195",2006,"female",86,86,87,90
"E07000195",2006,"male",80,80,81,86
"E07000195",2007,"female",84,85,85,89
"E07000195",2007,"male",80,81,82,87
"E07000195",2008,"female",85,85,86,89
"E07000195",2008,"male",81,81,83,87
"E07000195",2009,"female",85,85,86,89
"E07000195",2009,"male",81,81,82,86
"E07000195",2010,"female",86,87,88,90
"E07000195",2010,"male",82,83,84,88
"E07000195",2011,"female",86,86,87,90
"E07000195",2011,"male",83,84,84,87
"E07000195",2012,"female",86,87,87,89
"E07000195",2012,"male",83,83,84,87
"E07000195",2013,"female",86,86,86,88
"E07000195",2013,"male",81,82,83,88
"E07000196",2002,"female",84,85,85,88
"E07000196",2002,"male",81,81,82,86
"E07000196",2003,"female",85,85,86,88
"E07000196",2003,"male",79,80,81,87
"E07000196",2004,"female",84,84,85,88
"E07000196",2004,"male",81,83,83,86
"E07000196",2005,"female",85,85,86,88
"E07000196",2005,"male",81,81,82,86
"E07000196",2006,"female",85,85,86,89
"E07000196",2006,"male",81,82,82,87
"E07000196",2007,"female",86,86,87,89
"E07000196",2007,"male",81,82,83,87
"E07000196",2008,"female",85,86,86,89
"E07000196",2008,"male",84,84,85,88
"E07000196",2009,"female",86,86,87,90
"E07000196",2009,"male",83,83,84,88
"E07000196",2010,"female",87,87,88,90
"E07000196",2010,"male",82,82,83,88
"E07000196",2011,"female",87,87,88,89
"E07000196",2011,"male",82,83,84,87
"E07000196",2012,"female",87,87,88,89
"E07000196",2012,"male",84,85,86,88
"E07000196",2013,"female",87,87,87,89
"E07000196",2013,"male",83,83,84,87
"E07000197",2002,"female",84,84,85,88
"E07000197",2002,"male",80,80,81,86
"E07000197",2003,"female",85,86,87,89
"E07000197",2003,"male",80,81,82,87
"E07000197",2004,"female",85,86,87,89
"E07000197",2004,"male",82,82,83,86
"E07000197",2005,"female",85,86,86,89
"E07000197",2005,"male",81,81,82,87
"E07000197",2006,"female",85,85,86,89
"E07000197",2006,"male",81,82,83,87
"E07000197",2007,"female",85,86,87,90
"E07000197",2007,"male",82,82,83,87
"E07000197",2008,"female",85,85,86,89
"E07000197",2008,"male",82,83,84,88
"E07000197",2009,"female",86,87,87,90
"E07000197",2009,"male",83,83,84,87
"E07000197",2010,"female",87,87,87,89
"E07000197",2010,"male",83,84,85,88
"E07000197",2011,"female",87,87,88,90
"E07000197",2011,"male",84,85,86,89
"E07000197",2012,"female",88,88,89,90
"E07000197",2012,"male",85,85,86,88
"E07000197",2013,"female",87,87,88,89
"E07000197",2013,"male",84,85,86,89
"E07000198",2002,"female",84,84,85,88
"E07000198",2002,"male",79,80,81,87
"E07000198",2003,"female",84,84,85,88
"E07000198",2003,"male",79,80,81,86
"E07000198",2004,"female",85,85,86,89
"E07000198",2004,"male",80,81,82,85
"E07000198",2005,"female",85,85,86,88
"E07000198",2005,"male",81,81,82,86
"E07000198",2006,"female",85,85,86,89
"E07000198",2006,"male",81,82,82,86
"E07000198",2007,"female",85,85,86,88
"E07000198",2007,"male",82,83,84,88
"E07000198",2008,"female",85,85,86,89
"E07000198",2008,"male",82,83,83,86
"E07000198",2009,"female",85,85,86,89
"E07000198",2009,"male",82,83,83,87
"E07000198",2010,"female",86,86,87,89
"E07000198",2010,"male",82,83,85,88
"E07000198",2011,"female",87,87,88,90
"E07000198",2011,"male",84,84,85,88
"E07000198",2012,"female",86,86,87,89
"E07000198",2012,"male",84,84,85,89
"E07000198",2013,"female",86,86,87,89
"E07000198",2013,"male",83,83,84,87
"E07000199",2002,"female",83,83,84,87
"E07000199",2002,"male",79,79,80,86
"E07000199",2003,"female",83,83,84,87
"E07000199",2003,"male",79,80,80,86
"E07000199",2004,"female",84,85,85,88
"E07000199",2004,"male",81,82,82,85
"E07000199",2005,"female",85,85,86,89
"E07000199",2005,"male",81,81,82,87
"E07000199",2006,"female",85,85,86,89
"E07000199",2006,"male",81,81,82,87
"E07000199",2007,"female",85,85,86,89
"E07000199",2007,"male",80,81,82,88
"E07000199",2008,"female",84,84,85,89
"E07000199",2008,"male",83,83,84,88
"E07000199",2009,"female",86,86,87,88
"E07000199",2009,"male",81,82,83,87
"E07000199",2010,"female",86,87,87,89
"E07000199",2010,"male",82,83,84,87
"E07000199",2011,"female",86,86,87,89
"E07000199",2011,"male",82,82,83,87
"E07000199",2012,"female",86,87,88,NA
"E07000199",2012,"male",83,83,84,88
"E07000199",2013,"female",86,86,87,89
"E07000199",2013,"male",83,84,84,87
"E07000200",2002,"female",85,85,85,88
"E07000200",2002,"male",83,83,84,87
"E07000200",2003,"female",86,86,86,89
"E07000200",2003,"male",83,83,84,88
"E07000200",2004,"female",85,86,86,89
"E07000200",2004,"male",82,82,83,87
"E07000200",2005,"female",86,86,87,89
"E07000200",2005,"male",82,83,84,87
"E07000200",2006,"female",87,87,88,90
"E07000200",2006,"male",83,83,84,88
"E07000200",2007,"female",87,87,88,90
"E07000200",2007,"male",82,83,84,87
"E07000200",2008,"female",87,87,88,89
"E07000200",2008,"male",82,82,84,88
"E07000200",2009,"female",87,87,88,89
"E07000200",2009,"male",84,85,85,88
"E07000200",2010,"female",86,86,86,89
"E07000200",2010,"male",84,84,85,88
"E07000200",2011,"female",88,88,89,90
"E07000200",2011,"male",85,85,86,89
"E07000200",2012,"female",87,88,88,90
"E07000200",2012,"male",84,85,85,89
"E07000200",2013,"female",88,88,89,90
"E07000200",2013,"male",85,85,86,88
"E07000201",2002,"female",84,84,87,89
"E07000201",2002,"male",81,81,82,87
"E07000201",2003,"female",84,84,86,88
"E07000201",2003,"male",81,81,82,87
"E07000201",2004,"female",84,85,85,89
"E07000201",2004,"male",81,82,83,87
"E07000201",2005,"female",86,86,86,88
"E07000201",2005,"male",82,83,84,87
"E07000201",2006,"female",87,87,87,89
"E07000201",2006,"male",83,84,85,88
"E07000201",2007,"female",87,87,88,90
"E07000201",2007,"male",82,82,83,87
"E07000201",2008,"female",86,86,87,89
"E07000201",2008,"male",82,82,84,87
"E07000201",2009,"female",87,87,87,89
"E07000201",2009,"male",85,85,85,88
"E07000201",2010,"female",88,88,88,NA
"E07000201",2010,"male",84,84,85,87
"E07000201",2011,"female",88,88,88,90
"E07000201",2011,"male",83,84,85,88
"E07000201",2012,"female",87,88,89,90
"E07000201",2012,"male",83,84,84,88
"E07000201",2013,"female",87,88,88,NA
"E07000201",2013,"male",84,84,85,87
"E07000202",2002,"female",85,85,86,89
"E07000202",2002,"male",80,80,81,87
"E07000202",2003,"female",85,85,86,88
"E07000202",2003,"male",80,81,82,87
"E07000202",2004,"female",85,86,86,89
"E07000202",2004,"male",81,81,82,87
"E07000202",2005,"female",85,86,86,89
"E07000202",2005,"male",81,81,83,87
"E07000202",2006,"female",85,85,86,89
"E07000202",2006,"male",83,84,85,87
"E07000202",2007,"female",85,86,86,89
"E07000202",2007,"male",81,82,83,87
"E07000202",2008,"female",86,86,87,89
"E07000202",2008,"male",82,83,84,87
"E07000202",2009,"female",86,87,87,89
"E07000202",2009,"male",82,83,84,88
"E07000202",2010,"female",86,86,88,90
"E07000202",2010,"male",82,83,84,88
"E07000202",2011,"female",87,87,88,90
"E07000202",2011,"male",83,83,84,88
"E07000202",2012,"female",87,87,88,90
"E07000202",2012,"male",84,85,86,88
"E07000202",2013,"female",87,87,88,90
"E07000202",2013,"male",83,83,84,88
"E07000203",2002,"female",86,86,86,89
"E07000203",2002,"male",81,81,82,87
"E07000203",2003,"female",85,85,85,88
"E07000203",2003,"male",82,83,84,86
"E07000203",2004,"female",86,86,87,89
"E07000203",2004,"male",82,82,83,87
"E07000203",2005,"female",86,86,86,88
"E07000203",2005,"male",84,84,84,87
"E07000203",2006,"female",87,87,87,90
"E07000203",2006,"male",83,84,85,88
"E07000203",2007,"female",87,87,87,89
"E07000203",2007,"male",84,84,85,87
"E07000203",2008,"female",87,87,88,90
"E07000203",2008,"male",84,84,85,88
"E07000203",2009,"female",86,87,87,89
"E07000203",2009,"male",84,85,86,89
"E07000203",2010,"female",88,88,89,90
"E07000203",2010,"male",84,84,84,88
"E07000203",2011,"female",88,88,88,90
"E07000203",2011,"male",85,85,86,89
"E07000203",2012,"female",88,89,89,NA
"E07000203",2012,"male",85,85,86,88
"E07000203",2013,"female",87,87,88,90
"E07000203",2013,"male",84,85,85,88
"E07000204",2002,"female",85,86,86,88
"E07000204",2002,"male",80,81,83,88
"E07000204",2003,"female",86,86,86,89
"E07000204",2003,"male",81,81,83,87
"E07000204",2004,"female",86,86,86,89
"E07000204",2004,"male",82,82,83,88
"E07000204",2005,"female",86,86,86,89
"E07000204",2005,"male",82,82,83,88
"E07000204",2006,"female",86,87,88,90
"E07000204",2006,"male",83,83,84,88
"E07000204",2007,"female",87,88,88,NA
"E07000204",2007,"male",83,84,85,88
"E07000204",2008,"female",88,88,88,90
"E07000204",2008,"male",84,84,85,88
"E07000204",2009,"female",87,87,88,90
"E07000204",2009,"male",84,84,85,88
"E07000204",2010,"female",87,87,88,90
"E07000204",2010,"male",85,85,86,88
"E07000204",2011,"female",87,88,88,NA
"E07000204",2011,"male",85,86,86,89
"E07000204",2012,"female",88,88,89,NA
"E07000204",2012,"male",84,85,85,88
"E07000204",2013,"female",88,88,89,90
"E07000204",2013,"male",85,85,86,89
"E07000205",2002,"female",86,86,87,89
"E07000205",2002,"male",82,83,84,87
"E07000205",2003,"female",87,87,87,90
"E07000205",2003,"male",82,83,84,87
"E07000205",2004,"female",86,86,87,89
"E07000205",2004,"male",83,83,84,87
"E07000205",2005,"female",86,86,87,89
"E07000205",2005,"male",84,84,85,88
"E07000205",2006,"female",87,87,87,89
"E07000205",2006,"male",83,83,84,88
"E07000205",2007,"female",87,87,88,90
"E07000205",2007,"male",84,84,85,88
"E07000205",2008,"female",88,88,88,90
"E07000205",2008,"male",84,84,85,88
"E07000205",2009,"female",87,88,88,90
"E07000205",2009,"male",84,84,85,88
"E07000205",2010,"female",87,87,88,90
"E07000205",2010,"male",84,85,86,89
"E07000205",2011,"female",87,87,88,89
"E07000205",2011,"male",84,84,85,89
"E07000205",2012,"female",88,88,88,90
"E07000205",2012,"male",85,85,86,89
"E07000205",2013,"female",87,87,88,90
"E07000205",2013,"male",85,85,86,88
"E07000206",2002,"female",85,85,86,88
"E07000206",2002,"male",81,82,83,87
"E07000206",2003,"female",86,86,87,89
"E07000206",2003,"male",81,82,83,87
"E07000206",2004,"female",85,86,87,89
"E07000206",2004,"male",82,82,84,87
"E07000206",2005,"female",85,86,87,89
"E07000206",2005,"male",81,82,83,87
"E07000206",2006,"female",86,86,86,89
"E07000206",2006,"male",82,83,84,87
"E07000206",2007,"female",86,86,87,90
"E07000206",2007,"male",82,83,84,88
"E07000206",2008,"female",87,87,87,90
"E07000206",2008,"male",82,82,84,88
"E07000206",2009,"female",88,88,88,90
"E07000206",2009,"male",83,84,85,88
"E07000206",2010,"female",87,87,88,90
"E07000206",2010,"male",83,83,84,88
"E07000206",2011,"female",87,87,88,90
"E07000206",2011,"male",84,84,85,89
"E07000206",2012,"female",87,87,88,90
"E07000206",2012,"male",83,84,85,88
"E07000206",2013,"female",87,87,88,90
"E07000206",2013,"male",83,84,85,89
"E07000207",2002,"female",85,86,86,89
"E07000207",2002,"male",82,83,83,88
"E07000207",2003,"female",86,87,87,90
"E07000207",2003,"male",82,83,84,87
"E07000207",2004,"female",86,86,87,89
"E07000207",2004,"male",82,83,84,88
"E07000207",2005,"female",86,87,87,90
"E07000207",2005,"male",84,84,85,88
"E07000207",2006,"female",87,87,87,90
"E07000207",2006,"male",84,84,85,88
"E07000207",2007,"female",87,87,87,90
"E07000207",2007,"male",84,84,85,88
"E07000207",2008,"female",87,88,88,90
"E07000207",2008,"male",84,85,86,89
"E07000207",2009,"female",87,87,88,90
"E07000207",2009,"male",85,85,85,89
"E07000207",2010,"female",87,87,88,90
"E07000207",2010,"male",85,86,87,89
"E07000207",2011,"female",88,88,89,NA
"E07000207",2011,"male",85,86,86,89
"E07000207",2012,"female",88,88,88,90
"E07000207",2012,"male",84,84,85,89
"E07000207",2013,"female",88,89,89,90
"E07000207",2013,"male",84,85,86,88
"E07000208",2002,"female",87,87,88,90
"E07000208",2002,"male",81,81,82,86
"E07000208",2003,"female",87,87,87,90
"E07000208",2003,"male",81,81,82,86
"E07000208",2004,"female",86,86,87,89
"E07000208",2004,"male",82,83,83,88
"E07000208",2005,"female",87,87,88,90
"E07000208",2005,"male",82,83,84,88
"E07000208",2006,"female",86,87,87,89
"E07000208",2006,"male",82,82,83,87
"E07000208",2007,"female",86,86,87,NA
"E07000208",2007,"male",85,85,86,89
"E07000208",2008,"female",88,88,89,90
"E07000208",2008,"male",86,86,86,89
"E07000208",2009,"female",88,88,88,90
"E07000208",2009,"male",85,85,86,89
"E07000208",2010,"female",89,89,89,NA
"E07000208",2010,"male",85,86,87,89
"E07000208",2011,"female",88,88,88,NA
"E07000208",2011,"male",85,85,87,NA
"E07000208",2012,"female",89,89,89,90
"E07000208",2012,"male",85,85,86,89
"E07000208",2013,"female",89,89,89,NA
"E07000208",2013,"male",84,85,86,89
"E07000209",2002,"female",87,87,88,90
"E07000209",2002,"male",82,82,84,88
"E07000209",2003,"female",87,87,88,90
"E07000209",2003,"male",82,82,83,88
"E07000209",2004,"female",86,86,87,90
"E07000209",2004,"male",82,83,84,88
"E07000209",2005,"female",86,86,87,90
"E07000209",2005,"male",82,83,84,88
"E07000209",2006,"female",87,88,88,NA
"E07000209",2006,"male",84,85,86,88
"E07000209",2007,"female",88,88,89,NA
"E07000209",2007,"male",85,85,86,88
"E07000209",2008,"female",88,88,88,90
"E07000209",2008,"male",84,84,85,88
"E07000209",2009,"female",88,88,89,NA
"E07000209",2009,"male",85,85,86,89
"E07000209",2010,"female",88,89,89,90
"E07000209",2010,"male",85,86,86,89
"E07000209",2011,"female",88,88,89,NA
"E07000209",2011,"male",84,84,86,89
"E07000209",2012,"female",88,89,89,NA
"E07000209",2012,"male",85,85,86,88
"E07000209",2013,"female",88,88,88,NA
"E07000209",2013,"male",85,85,86,90
"E07000210",2002,"female",86,86,87,89
"E07000210",2002,"male",81,82,83,88
"E07000210",2003,"female",86,87,87,89
"E07000210",2003,"male",82,82,83,87
"E07000210",2004,"female",87,87,87,90
"E07000210",2004,"male",83,83,84,88
"E07000210",2005,"female",86,87,87,90
"E07000210",2005,"male",83,83,84,87
"E07000210",2006,"female",87,87,88,90
"E07000210",2006,"male",84,84,85,87
"E07000210",2007,"female",88,88,89,90
"E07000210",2007,"male",84,84,85,88
"E07000210",2008,"female",88,88,89,NA
"E07000210",2008,"male",84,85,86,88
"E07000210",2009,"female",87,88,89,90
"E07000210",2009,"male",85,86,86,89
"E07000210",2010,"female",87,87,87,90
"E07000210",2010,"male",84,84,85,88
"E07000210",2011,"female",88,88,89,90
"E07000210",2011,"male",85,85,86,89
"E07000210",2012,"female",89,89,89,NA
"E07000210",2012,"male",85,85,86,89
"E07000210",2013,"female",88,88,89,NA
"E07000210",2013,"male",86,86,86,89
"E07000211",2002,"female",85,85,86,88
"E07000211",2002,"male",80,81,83,87
"E07000211",2003,"female",86,86,87,89
"E07000211",2003,"male",82,82,83,87
"E07000211",2004,"female",85,85,86,88
"E07000211",2004,"male",81,81,82,87
"E07000211",2005,"female",86,86,87,90
"E07000211",2005,"male",82,82,84,87
"E07000211",2006,"female",86,86,86,89
"E07000211",2006,"male",81,81,83,87
"E07000211",2007,"female",87,87,87,89
"E07000211",2007,"male",84,84,85,87
"E07000211",2008,"female",87,88,88,89
"E07000211",2008,"male",82,83,83,87
"E07000211",2009,"female",86,86,87,89
"E07000211",2009,"male",84,84,85,88
"E07000211",2010,"female",87,87,88,90
"E07000211",2010,"male",83,83,84,87
"E07000211",2011,"female",87,87,88,90
"E07000211",2011,"male",84,84,85,88
"E07000211",2012,"female",87,87,88,89
"E07000211",2012,"male",86,86,87,90
"E07000211",2013,"female",88,88,89,90
"E07000211",2013,"male",83,84,85,88
"E07000212",2002,"female",85,86,86,89
"E07000212",2002,"male",81,81,83,87
"E07000212",2003,"female",86,86,87,90
"E07000212",2003,"male",80,81,82,88
"E07000212",2004,"female",86,86,87,90
"E07000212",2004,"male",81,82,83,88
"E07000212",2005,"female",86,86,86,89
"E07000212",2005,"male",82,82,84,87
"E07000212",2006,"female",85,85,86,89
"E07000212",2006,"male",82,83,84,89
"E07000212",2007,"female",86,86,87,89
"E07000212",2007,"male",83,84,84,89
"E07000212",2008,"female",87,87,87,89
"E07000212",2008,"male",83,83,84,87
"E07000212",2009,"female",87,87,87,89
"E07000212",2009,"male",84,84,86,89
"E07000212",2010,"female",87,88,88,NA
"E07000212",2010,"male",84,84,85,88
"E07000212",2011,"female",87,88,88,NA
"E07000212",2011,"male",83,84,84,88
"E07000212",2012,"female",87,87,87,90
"E07000212",2012,"male",84,84,85,89
"E07000212",2013,"female",87,87,87,NA
"E07000212",2013,"male",84,84,85,88
"E07000213",2002,"female",85,86,86,89
"E07000213",2002,"male",80,81,83,89
"E07000213",2003,"female",87,87,87,89
"E07000213",2003,"male",81,81,83,87
"E07000213",2004,"female",85,85,87,89
"E07000213",2004,"male",83,84,84,87
"E07000213",2005,"female",85,86,86,90
"E07000213",2005,"male",81,81,82,88
"E07000213",2006,"female",86,86,87,90
"E07000213",2006,"male",83,83,84,87
"E07000213",2007,"female",87,87,88,90
"E07000213",2007,"male",83,83,84,88
"E07000213",2008,"female",86,86,87,89
"E07000213",2008,"male",83,84,85,88
"E07000213",2009,"female",88,88,88,90
"E07000213",2009,"male",83,84,85,88
"E07000213",2010,"female",87,88,88,90
"E07000213",2010,"male",83,83,84,88
"E07000213",2011,"female",86,86,87,89
"E07000213",2011,"male",83,84,85,88
"E07000213",2012,"female",87,87,88,90
"E07000213",2012,"male",84,84,85,88
"E07000213",2013,"female",86,87,87,89
"E07000213",2013,"male",83,84,84,88
"E07000214",2002,"female",85,85,86,88
"E07000214",2002,"male",81,82,82,86
"E07000214",2003,"female",86,86,87,90
"E07000214",2003,"male",80,81,82,87
"E07000214",2004,"female",86,86,86,89
"E07000214",2004,"male",82,82,83,87
"E07000214",2005,"female",85,85,85,89
"E07000214",2005,"male",83,84,84,87
"E07000214",2006,"female",86,87,87,89
"E07000214",2006,"male",83,83,84,88
"E07000214",2007,"female",86,86,87,89
"E07000214",2007,"male",84,85,85,90
"E07000214",2008,"female",86,86,87,89
"E07000214",2008,"male",84,84,84,88
"E07000214",2009,"female",88,88,88,90
"E07000214",2009,"male",85,85,86,88
"E07000214",2010,"female",88,88,88,90
"E07000214",2010,"male",84,84,85,89
"E07000214",2011,"female",87,87,87,89
"E07000214",2011,"male",84,85,85,89
"E07000214",2012,"female",88,88,88,90
"E07000214",2012,"male",86,86,87,89
"E07000214",2013,"female",86,87,87,89
"E07000214",2013,"male",85,85,86,88
"E07000215",2002,"female",86,86,87,89
"E07000215",2002,"male",82,82,83,87
"E07000215",2003,"female",86,86,87,89
