"la","year","sex","c_35","c_50","c_65","c_80"
"E07000175",2013,"male",0.102117112415674,0.112415839565499,0.127898722545458,0.122251800217357
"E07000176",2002,"female",0.106513148999642,0.115815487920523,0.122792391953774,0.115975796551052
"E07000176",2002,"male",0.105850044418807,0.116356510475143,0.112033379612872,0.1073885301002
"E07000176",2003,"female",0.0981615921162327,0.105402711541582,0.151601095191094,0.132471207857438
"E07000176",2003,"male",0.102795540025221,0.118721740801869,0.12850872450566,0.144292259729335
"E07000176",2004,"female",0.0957685512515169,0.115627265585916,0.129778499924715,0.129138193423233
"E07000176",2004,"male",0.108537355288902,0.118381263996166,0.103631126956528,0.125377073243077
"E07000176",2005,"female",0.0968641204828681,0.118475222031633,0.122161221260062,0.125273594480922
"E07000176",2005,"male",0.106663300264185,0.110387933118374,0.130725826173805,0.130427601469581
"E07000176",2006,"female",0.0984121155143527,0.121548894766883,0.132715707581805,0.140330259973373
"E07000176",2006,"male",0.0983015094623728,0.120365304267638,0.117575079902642,0.15161480478836
"E07000176",2007,"female",0.101601728494235,0.102816891623074,0.12734505923922,0.155326354467237
"E07000176",2007,"male",0.0985002286726313,0.112889807614555,0.113317503200498,0.117251425122703
"E07000176",2008,"female",0.103134732542083,0.121376331074585,0.139507412740272,0.164192196948905
"E07000176",2008,"male",0.106329241140355,0.135788449375312,0.133486990810411,0.125799456995864
"E07000176",2009,"female",0.10269908099984,0.107534226624535,0.130960795023922,0.198465860336657
"E07000176",2009,"male",0.104807497543847,0.112920478585197,0.120867091449378,0.144606479562301
"E07000176",2010,"female",0.104448788809031,0.122033127596328,0.135529572996538,0.152899124953373
"E07000176",2010,"male",0.104449067259641,0.108274885342389,0.116075206471921,0.0883783768842063
"E07000176",2011,"female",0.0884641257771749,0.107780847192488,0.129937583130619,0.164887888679639
"E07000176",2011,"male",0.0936530144712209,0.103437829825507,0.115019491534134,0.169415917865331
"E07000176",2012,"female",0.0903646668405728,0.0998354053081492,0.132874124446219,0.144409849942999
"E07000176",2012,"male",0.101986682203972,0.116861441741607,0.121749397363899,0.16175329695044
"E07000176",2013,"female",0.09977402243178,0.124953756154654,0.137706339243022,0.131908590055957
"E07000176",2013,"male",0.0982643907265365,0.109060017146938,0.119836811294395,0.115854306950838
"E07000177",2002,"female",0.101525382895599,0.116835241220578,0.112356007976782,0.154092874585115
"E07000177",2002,"male",0.107538528258963,0.117715820974554,0.111640626898878,0.136309750121846
"E07000177",2003,"female",0.106934279321201,0.109200666140645,0.120222308031894,0.100576163250344
"E07000177",2003,"male",0.102636134421165,0.112461647096911,0.120005120823386,0.120404645519722
"E07000177",2004,"female",0.103394812551907,0.108163840239267,0.120443748381752,0.126136969095447
"E07000177",2004,"male",0.109182793228771,0.119267273964894,0.128456528218784,0.133113115662399
"E07000177",2005,"female",0.0987073013674125,0.0993941243826898,0.126211609989767,0.153730728430917
"E07000177",2005,"male",0.110959753235639,0.116894748263848,0.122796503453384,0.118898713431125
"E07000177",2006,"female",0.098993236502732,0.106394189758679,0.105534296205112,0.174883727640275
"E07000177",2006,"male",0.103043320951276,0.10936209548708,0.110440564749281,0.119369862380044
"E07000177",2007,"female",0.0929865513508871,0.108291968988625,0.126205182160043,0.125672732562462
"E07000177",2007,"male",0.0983081095496956,0.100572089229483,0.110873376922541,0.122150685988498
"E07000177",2008,"female",0.109558068282076,0.115177196919626,0.116895806358702,0.156220922061464
"E07000177",2008,"male",0.0963107360514935,0.109146553467205,0.125514316779884,0.154318264930841
"E07000177",2009,"female",0.0997797939170133,0.119504170397012,0.134912863206378,0.183169728996893
"E07000177",2009,"male",0.106741329736061,0.114263270185911,0.126348745205883,0.141686451274078
"E07000177",2010,"female",0.0970309964725194,0.101277379588091,0.134580660592282,0.144039407778044
"E07000177",2010,"male",0.0956542505802254,0.113128728357566,0.132264801306861,0.152617316897011
"E07000177",2011,"female",0.0978850073546695,0.104492942798869,0.113689789096942,0.130683234933471
"E07000177",2011,"male",0.0968527292636747,0.100882446850289,0.134779820404797,0.159906472520294
"E07000177",2012,"female",0.0968507412472886,0.104819030627498,0.134796102881411,0.132666307747506
"E07000177",2012,"male",0.102482426284522,0.110030114487866,0.116801991539449,0.117357968646127
"E07000177",2013,"female",0.0980143689548238,0.112745038224765,0.129512442512292,0.159045017647662
"E07000177",2013,"male",0.0976940559086214,0.112965772605082,0.129904506424232,0.13656839106435
"E07000178",2002,"female",0.095248763817368,0.0940831090498353,0.102906430139557,0.13460756168978
"E07000178",2002,"male",0.0968189927253483,0.0972896374110408,0.101229754477413,0.129942655126175
"E07000178",2003,"female",0.0947675525706649,0.113902656989087,0.120522320831501,0.158631375204521
"E07000178",2003,"male",0.0912975498097075,0.101219786114483,0.110575744249642,0.159820408916533
"E07000178",2004,"female",0.0918578310148555,0.0975837934226412,0.106760421368762,0.171020873104332
"E07000178",2004,"male",0.0907320343438159,0.089145439380351,0.117164707929671,0.136434726663725
"E07000178",2005,"female",0.0977625455879385,0.0971700144632473,0.113622090972336,0.121975286464544
"E07000178",2005,"male",0.0926061624829373,0.10176278598261,0.113097160276022,0.128278018920928
"E07000178",2006,"female",0.0943093940644728,0.102759891803402,0.105719134055487,0.165763068079712
"E07000178",2006,"male",0.0944062430426219,0.0979253241290129,0.0899831064378198,0.146116632575522
"E07000178",2007,"female",0.0871583527866979,0.101928341294723,0.125062899436826,0.144302509839758
"E07000178",2007,"male",0.0914776969756586,0.10372413276408,0.115930902989899,0.151596589726029
"E07000178",2008,"female",0.0939489925888498,0.105512013798683,0.120540901856979,0.121843704341483
"E07000178",2008,"male",0.0946802756490004,0.0973050416556003,0.102498090579814,0.151833569977908
"E07000178",2009,"female",0.0914632244146159,0.109916351139712,0.126899857176842,0.171795271896862
"E07000178",2009,"male",0.0949303418842729,0.0964248059377425,0.111998434777769,0.208565902170994
"E07000178",2010,"female",0.0858812210317455,0.0907396450998168,0.109180504806704,0.149944527215053
"E07000178",2010,"male",0.0860348753480065,0.0914928356687744,0.0967122444700805,0.0853454647510149
"E07000178",2011,"female",0.0957774320535543,0.0949764545550449,0.102981954781392,0.178399048812865
"E07000178",2011,"male",0.0889926745456539,0.089319016658044,0.0907967205073561,0.088969961952462
"E07000178",2012,"female",0.0951057970771876,0.0952293958282222,0.115609487442523,0.157526344440672
"E07000178",2012,"male",0.0933614803673262,0.0955152350375149,0.113195163459603,0.153708681337362
"E07000178",2013,"female",0.0934132934934571,0.100421389969304,0.113406665221826,0.0939886746576975
"E07000178",2013,"male",0.0885134783114995,0.0991503393361949,0.112670160835991,0.154421151081636
"E07000179",2002,"female",0.0999958644097115,0.112608362572648,0.134157902425176,0.164355947897056
"E07000179",2002,"male",0.107661108710818,0.126379321151659,0.132862960551171,0.123132082394307
"E07000179",2003,"female",0.103113594800783,0.126040576959909,0.125968857183872,0.1404286975672
"E07000179",2003,"male",0.107389523932598,0.109413780295219,0.125320737563248,0.164568886171749
"E07000179",2004,"female",0.10041411737336,0.114735825987687,0.127875314636961,0.138666331072785
"E07000179",2004,"male",0.105588773985464,0.123329186575693,0.123843861728402,0.174021586462729
"E07000179",2005,"female",0.107098170135837,0.114799168608497,0.146671360513499,0.115564566521456
"E07000179",2005,"male",0.105146275472458,0.110005509212443,0.114671556988212,0.126151421268363
"E07000179",2006,"female",0.100802174738962,0.107839077330586,0.116157751249288,0.169224078589506
"E07000179",2006,"male",0.0997287924155102,0.111934783876183,0.134738324047692,0.168989058776245
"E07000179",2007,"female",0.0917052070670686,0.112667837105916,0.128116058758533,0.156334703959415
"E07000179",2007,"male",0.0956823526587949,0.106885854870794,0.119628216391694,0.138462114275501
"E07000179",2008,"female",0.0978206669910291,0.111245535840968,0.141130295547963,0.180337042531702
"E07000179",2008,"male",0.100490365754808,0.106901633902248,0.127633475983796,0.152310896361409
"E07000179",2009,"female",0.100618523159674,0.108684681409566,0.123866309218465,0.187464223493553
"E07000179",2009,"male",0.0999305251269683,0.10698582452903,0.118406922572465,0.16364406926756
"E07000179",2010,"female",0.0993625806488437,0.118812243726355,0.132789698442846,0.170551201182848
"E07000179",2010,"male",0.0977835239040265,0.107208052655381,0.112051684394936,0.112253412007864
"E07000179",2011,"female",0.0944394474672128,0.117262572556284,0.148346618610839,0.129575185918223
"E07000179",2011,"male",0.10171555718651,0.117656841728679,0.133900649779296,0.140233352807835
"E07000179",2012,"female",0.0950425157365872,0.110880220317126,0.128313479579597,0.164667407506002
"E07000179",2012,"male",0.0989562671438013,0.10666801322532,0.128387767408598,0.136147762722875
"E07000179",2013,"female",0.101741405230111,0.11348934624733,0.127226230326232,0.168567313245093
"E07000179",2013,"male",0.0980508563311722,0.113649617100029,0.125333179415094,0.10602999109188
"E07000180",2002,"female",0.0969951849355851,0.108700239784107,0.110230981396546,0.115994060233689
"E07000180",2002,"male",0.1015862918912,0.108177362777679,0.110824549973354,0.0758296224682537
"E07000180",2003,"female",0.095846956369363,0.102748455902129,0.1203735442482,0.157145556223145
"E07000180",2003,"male",0.0951892602672557,0.10699404048728,0.113435804280208,0.128073815662895
"E07000180",2004,"female",0.094758188459014,0.110058773459794,0.133380987647973,0.119529215195794
"E07000180",2004,"male",0.0976617888733728,0.115405558933409,0.126669009023335,0.122986434653523
"E07000180",2005,"female",0.0969280422964012,0.117370386707488,0.125388267109077,0.131833863805269
"E07000180",2005,"male",0.107333791030375,0.117532297286328,0.12675264625445,0.116672891908239
"E07000180",2006,"female",0.104396566162406,0.11830572141505,0.126102477209127,0.139848935644506
"E07000180",2006,"male",0.108090980056727,0.119546229778266,0.108353951353928,0.116881270048212
"E07000180",2007,"female",0.0989300307961651,0.125757483510286,0.148729607196694,0.100172088090488
"E07000180",2007,"male",0.0987432886285299,0.121226750589819,0.121336825064638,0.13297583133603
"E07000180",2008,"female",0.100712064547373,0.118716843882297,0.135505859623727,0.110198050184707
"E07000180",2008,"male",0.10654665568936,0.131856962940813,0.129305171894302,0.12925920047122
"E07000180",2009,"female",0.0950370704127343,0.12011773955279,0.122973495495925,0.182275422767577
"E07000180",2009,"male",0.0983654388058383,0.0983896689926342,0.118108901524413,0.173559297593625
"E07000180",2010,"female",0.0928945695559689,0.104105886653319,0.137886234097332,0.140310579984605
"E07000180",2010,"male",0.0985099942839869,0.116160734120989,0.110966862320622,0.132210344479329
"E07000180",2011,"female",0.0954659112725479,0.120298813068392,0.119539565988644,0.166517626920655
"E07000180",2011,"male",0.100843896164564,0.10886304931776,0.127208351778906,0.175588701726483
"E07000180",2012,"female",0.0995886180705643,0.108908379575604,0.127060905912119,0.178386652642436
"E07000180",2012,"male",0.103349423916479,0.111747974847039,0.127230676725815,0.180791816601024
"E07000180",2013,"female",0.0891862509465734,0.120767800737659,0.120109350845944,0.17205682711498
"E07000180",2013,"male",0.0967024570468549,0.12108614104354,0.136868456229896,0.157489862794907
"E07000181",2002,"female",0.1043266286433,0.101055472410779,0.112083409968171,0.143004293451023
"E07000181",2002,"male",0.102990070626986,0.0964006830697346,0.118509202210443,0.130350135995511
"E07000181",2003,"female",0.0999764912366862,0.110009067195829,0.129350850729249,0.172139145309596
"E07000181",2003,"male",0.105535920262508,0.124317354333097,0.114362173083245,0.124334220858884
"E07000181",2004,"female",0.101404798484166,0.114690148370415,0.129889502958181,0.142773016467177
"E07000181",2004,"male",0.0999766883411573,0.107038958158422,0.125506988908257,0.142821553567388
"E07000181",2005,"female",0.102322001492556,0.11085272974158,0.113264192160214,0.128310066258366
"E07000181",2005,"male",0.108391464406007,0.113209888540464,0.101819433591136,0.101773770817732
"E07000181",2006,"female",0.0954909228145634,0.112406671645364,0.138118676866839,0.152350614480831
"E07000181",2006,"male",0.110451459710625,0.123036231841362,0.135134149439712,0.134279187431118
"E07000181",2007,"female",0.0967516917696885,0.113407945685317,0.135729209091659,0.17280844146498
"E07000181",2007,"male",0.1000122508932,0.112212750418931,0.122842352245263,0.108940145134105
"E07000181",2008,"female",0.0928933734640107,0.103613436767268,0.127326626107432,0.132453481805463
"E07000181",2008,"male",0.0973873494433864,0.107489870975259,0.119707835114607,0.0940743686340115
"E07000181",2009,"female",0.0984680073733577,0.12117773490472,0.128407421994854,0.157009242796449
"E07000181",2009,"male",0.10124792791656,0.108367331274215,0.125358145445833,0.160502509964329
"E07000181",2010,"female",0.0954385458041006,0.115098974528242,0.133620163916936,0.184223508248444
"E07000181",2010,"male",0.0953660381900395,0.112370896534951,0.121970124680187,0.168642300833775
"E07000181",2011,"female",0.101238684232122,0.11286213197852,0.118799764052593,0.170823234840838
"E07000181",2011,"male",0.0949381033391719,0.105629232276263,0.118138574040512,0.154597853429801
"E07000181",2012,"female",0.0924875029293102,0.0975877906711856,0.127281303997685,0.186458020589927
"E07000181",2012,"male",0.0910895893610588,0.109093132338535,0.120590862901577,0.120861325936964
"E07000181",2013,"female",0.0925813964484355,0.108102593502689,0.124123170394725,0.150519599422571
"E07000181",2013,"male",0.0967916916432413,0.119707905234499,0.136208246922834,0.163429387458731
"E07000187",2002,"female",0.0941523312452418,0.114939885916442,0.127720678413967,0.153361287954298
"E07000187",2002,"male",0.0950285231736368,0.107063162367974,0.116927278457642,0.114935515572976
"E07000187",2003,"female",0.101409624629432,0.110581445903982,0.135480131419702,0.173783919164309
"E07000187",2003,"male",0.0974404788699834,0.114716277591924,0.120887578777647,0.127576237216858
"E07000187",2004,"female",0.10006139229367,0.107999182770359,0.112283759564856,0.155623711258543
"E07000187",2004,"male",0.100159782477816,0.106402764189805,0.111375801230403,0.130140946621098
"E07000187",2005,"female",0.0918234398008316,0.114804796698654,0.141562816712106,0.201726874265758
"E07000187",2005,"male",0.0910285189627742,0.103662298284134,0.121207300460675,0.118011508884799
"E07000187",2006,"female",0.0896352145514283,0.107612981690085,0.132027236778229,0.151175557199764
"E07000187",2006,"male",0.0962085878369955,0.117350465563431,0.127680860035132,0.120966971702746
"E07000187",2007,"female",0.097713484722619,0.107302697265069,0.138681351535971,0.183030437220407
"E07000187",2007,"male",0.0862654200309381,0.109261865540463,0.123695545679485,0.111710539108963
"E07000187",2008,"female",0.0937648069396126,0.1087310486146,0.13499198326223,0.169650389013377
"E07000187",2008,"male",0.0987775472316095,0.106629684123584,0.121229566074861,0.118056549805823
"E07000187",2009,"female",0.0924874707973507,0.0955603114580263,0.14337366910852,0.137734783242055
"E07000187",2009,"male",0.102544862178291,0.120444979180657,0.107435715810746,0.131168419584111
"E07000187",2010,"female",0.089071944164164,0.0949769673126399,0.13605234783625,0.132528467744092
"E07000187",2010,"male",0.0922325371139842,0.117625240060274,0.121198358483753,0.129490110549207
"E07000187",2011,"female",0.0908263908038835,0.110998476015695,0.127194298122873,0.196793815660163
"E07000187",2011,"male",0.0970527007110861,0.112032141469905,0.123925415294606,0.14422294044798
"E07000187",2012,"female",0.0986306100961949,0.119423174082744,0.145613208612247,0.197408816159575
"E07000187",2012,"male",0.096219654744739,0.111091578458133,0.127281592310569,0.150112696165461
"E07000187",2013,"female",0.0924178762514998,0.107770681836083,0.132378104150763,0.177591106343712
"E07000187",2013,"male",0.0986881937671197,0.117296317019478,0.138188264617853,0.159609128964475
"E07000188",2002,"female",0.0883496143088849,0.11671052280995,0.124942382094458,0.161825424974747
"E07000188",2002,"male",0.10667989254831,0.112746878045146,0.121863248777687,0.0998762773809784
"E07000188",2003,"female",0.0934927938872945,0.0965671514531341,0.10964979964859,0.155846370398751
"E07000188",2003,"male",0.106688501505507,0.101758691619504,0.119298323577031,0.124680321434291
"E07000188",2004,"female",0.0903216611446232,0.105588753057824,0.125931626201655,0.140712470163307
"E07000188",2004,"male",0.106021342166542,0.114048645710231,0.122907837313968,0.137660257545619
"E07000188",2005,"female",0.103547364390588,0.122416937544053,0.119713491134479,0.127017149889086
"E07000188",2005,"male",0.0980697507422098,0.101111826668928,0.10712196058937,0.138274899548579
"E07000188",2006,"female",0.0927140939793295,0.112579463429861,0.109359442797404,0.102241310519042
"E07000188",2006,"male",0.0895804178224293,0.0970924241887014,0.111873248985251,0.111668284929182
"E07000188",2007,"female",0.0964195901943978,0.1070735390907,0.118760233387012,0.155269885930014
"E07000188",2007,"male",0.097458816878046,0.108120791703427,0.122309185407921,0.138645366528207
"E07000188",2008,"female",0.0892688352650687,0.102159757913047,0.132698020049599,0.121569752168109
"E07000188",2008,"male",0.0905030645217379,0.10549064813759,0.111281788415529,0.106875550961256
"E07000188",2009,"female",0.0958194550132692,0.106091699153915,0.135306814758862,0.148343477541149
"E07000188",2009,"male",0.0943400793269096,0.101051597493525,0.124224835646665,0.176669219321379
"E07000188",2010,"female",0.0860943006285101,0.110359860265823,0.14008385054319,0.144794992862872
"E07000188",2010,"male",0.0993829841524497,0.117063273279915,0.109175329825433,0.120149720145766
"E07000188",2011,"female",0.0942875007986872,0.114923628652495,0.117024812599168,0.136439921505965
"E07000188",2011,"male",0.101621728847128,0.121552601206932,0.120347500766075,0.108238260079644
"E07000188",2012,"female",0.0866981653309994,0.0989571156973021,0.120354232674978,0.187956444228826
"E07000188",2012,"male",0.0948001281758567,0.114715844174488,0.120197782239519,0.148219805578253
"E07000188",2013,"female",0.0957468385609677,0.112242423458646,0.118081203472612,0.156828803891794
"E07000188",2013,"male",0.0954049523241796,0.109571967595407,0.124694460952159,0.108016191021575
"E07000189",2002,"female",0.0981078990412682,0.113443567777501,0.136691655799328,0.152248242639571
"E07000189",2002,"male",0.107342549693357,0.122860391957529,0.130044873722801,0.102333215840476
"E07000189",2003,"female",0.0996776032183072,0.109239678722979,0.118794421133724,0.139737468670897
"E07000189",2003,"male",0.10689750619474,0.115984104298411,0.124438695369597,0.13435667386009
"E07000189",2004,"female",0.100270357100637,0.107791296910505,0.126331282527126,0.125734172579986
"E07000189",2004,"male",0.0995315041005617,0.112212300095011,0.121878671408211,0.161864624342644
"E07000189",2005,"female",0.105212817351743,0.116128170880437,0.134766773961634,0.135879869921065
"E07000189",2005,"male",0.101431195944992,0.109028985829862,0.139616377386138,0.158005422486678
"E07000189",2006,"female",0.100241309665015,0.114557626149016,0.114719718218191,0.123985633320853
"E07000189",2006,"male",0.0949711181849784,0.111126366726602,0.118437474543415,0.134826867822889
"E07000189",2007,"female",0.0983793482532461,0.103785588002407,0.122897024786916,0.139154419691496
"E07000189",2007,"male",0.0965389818602126,0.114719824280904,0.120962270379894,0.121072778559561
"E07000189",2008,"female",0.098705883190876,0.117818813227311,0.140935592198948,0.154243794177563
"E07000189",2008,"male",0.0869115435214765,0.106947097290428,0.119092848935287,0.157903589476653
"E07000189",2009,"female",0.0999293697425261,0.110456271118924,0.128159622974276,0.158054886345677
"E07000189",2009,"male",0.106801022736886,0.114753772640417,0.126551591415736,0.149243424533062
"E07000189",2010,"female",0.0969848389852223,0.100419447507428,0.124422914297951,0.131204589032714
"E07000189",2010,"male",0.0993722542941359,0.108994774067867,0.119448887772965,0.14718585527088
"E07000189",2011,"female",0.0960158840978946,0.117059879685768,0.134709222485735,0.172545612242138
"E07000189",2011,"male",0.096987087486696,0.116026984730234,0.123235848867,0.140930002600942
"E07000189",2012,"female",0.0974527565670855,0.110962519034141,0.131348033328211,0.15724078296467
"E07000189",2012,"male",0.0983496430992286,0.10350292025365,0.117208757255196,0.17190345686651
"E07000189",2013,"female",0.088668754020279,0.106715919739885,0.137374961452886,0.148279808367765
"E07000189",2013,"male",0.101803511261068,0.111040890848912,0.122070556501968,0.136922149926153
"E07000190",2002,"female",0.0956645170388898,0.114932190854435,0.121317506209408,0.152873161296275
"E07000190",2002,"male",0.103101330748767,0.119035952488827,0.112435449811245,0.139055742328317
"E07000190",2003,"female",0.099854589134898,0.120671043638447,0.1221223316913,0.146451285952881
"E07000190",2003,"male",0.0986787647421664,0.104840212947261,0.121221532474545,0.134385392071567
"E07000190",2004,"female",0.0889796457363649,0.112175916525744,0.122592313290237,0.122666543171838
"E07000190",2004,"male",0.0954166622085366,0.103775560287397,0.119884578091804,0.168052853524913
"E07000190",2005,"female",0.100031410437294,0.106318841641172,0.116597723128128,0.145257328384302
"E07000190",2005,"male",0.0872498650706532,0.114072838612781,0.117937782008231,0.12174797789285
"E07000190",2006,"female",0.0923793334942561,0.106448884397753,0.157433955589602,0.176201144896206
"E07000190",2006,"male",0.097868211859898,0.121006143449271,0.129481052049659,0.147088681251155
"E07000190",2007,"female",0.0918743542501416,0.111820839113974,0.117674895293756,0.130036116177407
"E07000190",2007,"male",0.0885054549044325,0.0963761471029124,0.116067898380194,0.123012731630531
"E07000190",2008,"female",0.098654702658712,0.119303484055796,0.129789918930017,0.147747452015529
"E07000190",2008,"male",0.0929216217036427,0.110935530295781,0.135333169609457,0.140588383590252
"E07000190",2009,"female",0.0964627534534471,0.117067772209678,0.142793384181367,0.146411205798317
"E07000190",2009,"male",0.0981380316161947,0.106366144077535,0.126562243516675,0.149271032843841
"E07000190",2010,"female",0.0976610124100622,0.124174957784813,0.130079940004848,0.147219321337744
"E07000190",2010,"male",0.0943730534684269,0.0984276662864548,0.103868868435977,0.123025136862268
"E07000190",2011,"female",0.0950922457599155,0.10422504621829,0.134133867054854,0.173832180459227
"E07000190",2011,"male",0.0905015237312991,0.106564551919363,0.13361396121379,0.155628932924696
"E07000190",2012,"female",0.0952966247057392,0.12513393649105,0.134202808046313,0.126617923188987
"E07000190",2012,"male",0.0894934374514412,0.105680690470595,0.121522883598302,0.124984450838299
"E07000190",2013,"female",0.0910757605213736,0.110397553103191,0.127628138731887,0.139501240249639
"E07000190",2013,"male",0.0878754062259887,0.104018274219116,0.111859985020129,0.139008441704857
"E07000191",2002,"female",0.0762749350369779,0.100025843665494,0.123479130032732,0.12991903156518
"E07000191",2002,"male",0.0779352763142276,0.106725492353361,0.115492738676672,0.0700999881906226
"E07000191",2003,"female",0.0724877499596769,0.0946292953472223,0.123380581582363,0.254195726434415
"E07000191",2003,"male",0.0770000200814023,0.100731677729462,0.0950081457355603,0.15800634153862
"E07000191",2004,"female",0.0689661939031717,0.0856433198685396,0.111582020988278,0.163892959164566
"E07000191",2004,"male",0.078735676285253,0.104103045536858,0.143344545122404,0.110814792560158
"E07000191",2005,"female",0.0704883407354787,0.0910323683907244,0.114683777264015,0.164761939132223
"E07000191",2005,"male",0.0711089200996649,0.0971254808929091,0.108318076714816,0.176799909496272
"E07000191",2006,"female",0.0724013851861773,0.0998836219683813,0.122662539997723,0.144064390514523
"E07000191",2006,"male",0.0732810503581759,0.0872077482951971,0.121977319209582,0.148276265414957
"E07000191",2007,"female",0.0704644513971984,0.0906308531719694,0.121869658476974,0.120130755709684
"E07000191",2007,"male",0.0804980650866236,0.103665401434581,0.112981116183803,0.0896232557006775
"E07000191",2008,"female",0.0672650437289122,0.076230267841049,0.0850956903031259,0.143739986899257
"E07000191",2008,"male",0.078958159868405,0.104813094293751,0.126418630826969,0.167250339333758
"E07000191",2009,"female",0.0705844461956016,0.0939811213380906,0.136536567142024,0.133699090077139
"E07000191",2009,"male",0.0751634375343944,0.0990681477390017,0.113506341607099,0.159872791434362
"E07000191",2010,"female",0.0654124018223407,0.089209912776324,0.127045901508731,0.222099061769685
"E07000191",2010,"male",0.0693526158738757,0.0908580069716409,0.133818753044218,0.184262937758375
"E07000191",2011,"female",0.0643025478780636,0.0917456396743423,0.133779111305239,0.189918671951618
"E07000191",2011,"male",0.0755542397375252,0.104233726491318,0.12876813267249,0.155466409230658
"E07000191",2012,"female",0.0625666810452439,0.072464167538341,0.107940200423257,0.127553230881693
"E07000191",2012,"male",0.0655396910830013,0.0843137359778015,0.130102483152379,0.1922186137483
"E07000191",2013,"female",0.0608023299899115,0.095174675857933,0.118173478593698,0.189410058168542
"E07000191",2013,"male",0.0718884722706714,0.0980555664288651,0.131260270500756,0.176403930965384
"E07000192",2002,"female",0.0876977320893616,0.10243321225331,0.111679935620987,0.14613400773739
"E07000192",2002,"male",0.104093269349409,0.113341731613771,0.101162725396074,0.142807416601732
"E07000192",2003,"female",0.0972020242514804,0.113398219585357,0.1304967000799,0.137957276311971
"E07000192",2003,"male",0.0999283588432063,0.106729689124771,0.0967364941361525,0.0839442641247313
"E07000192",2004,"female",0.0977145295104277,0.103790165741765,0.119585832740089,0.0859050110069777
"E07000192",2004,"male",0.100923969255201,0.0969278701108677,0.0984123434051234,0.0572514100591333
"E07000192",2005,"female",0.106020113034559,0.111344946402404,0.118603617501871,0.138800878464093
"E07000192",2005,"male",0.108725912113673,0.119201460526647,0.109560104432287,0.0956338612968557
"E07000192",2006,"female",0.0980447080674801,0.10563411237692,0.135183177273998,0.144511394231315
"E07000192",2006,"male",0.0953561288886869,0.109986138166238,0.10404641303689,0.121115876689186
"E07000192",2007,"female",0.097839013611817,0.112534607909476,0.12405176527643,0.135618568804205
"E07000192",2007,"male",0.103212072584513,0.110413028536002,0.107027250519038,0.126388189540298
"E07000192",2008,"female",0.0997651882308194,0.114810057732089,0.119522244640698,0.12276354482626
"E07000192",2008,"male",0.0947327015046964,0.102956382592563,0.126083086908635,0.174414223336481
"E07000192",2009,"female",0.0998943839996279,0.112303489688269,0.115366896716962,0.142643663284723
"E07000192",2009,"male",0.0926157785160755,0.0978179348143104,0.106127374863524,0.127657456340731
"E07000192",2010,"female",0.0956756820250031,0.100196064980015,0.116639876952612,0.143325232459077
"E07000192",2010,"male",0.100854585144929,0.107572207614924,0.111176810707682,0.120835664755456
"E07000192",2011,"female",0.0988253631848776,0.106021629233734,0.120509200900934,0.118438163764082
"E07000192",2011,"male",0.0956447452855133,0.0896809712470103,0.0978665428802814,0.100905455242747
"E07000192",2012,"female",0.0935697781910804,0.114249073382118,0.116591246988625,0.118185485368633
"E07000192",2012,"male",0.0945088648084327,0.114148623675817,0.113078707579931,0.0841719992321274
"E07000192",2013,"female",0.0902679355892052,0.103929105548584,0.113358944833731,0.135362405016727
"E07000192",2013,"male",0.0991344957024802,0.105059217922449,0.127403867259301,0.176366252308946
"E07000193",2002,"female",0.0973501598123342,0.111335824153474,0.133960570780207,0.117038532161365
"E07000193",2002,"male",0.10448975064355,0.107925883287426,0.10299125988646,0.0787803689386018
"E07000193",2003,"female",0.100303413126594,0.103322567683183,0.144919053734725,0.119457431098306
"E07000193",2003,"male",0.0958684312609549,0.102428542624739,0.10762684092183,0.11740678985742
"E07000193",2004,"female",0.0983701310707366,0.105685573617945,0.118384756062845,0.132798825805145
"E07000193",2004,"male",0.107193397792613,0.108663900082219,0.114445610595794,0.099528881830863
"E07000193",2005,"female",0.100009015243262,0.110305582714721,0.114815689340225,0.100538625733229
"E07000193",2005,"male",0.100767532282794,0.108035000626775,0.112174448457659,0.130341299565967
"E07000193",2006,"female",0.0957078994059856,0.122514622744093,0.135933282146328,0.112016569743718
"E07000193",2006,"male",0.104648706468321,0.10422176868614,0.124109234341183,0.109806196466994
"E07000193",2007,"female",0.0971678491070683,0.1109836986704,0.11553823895535,0.108971217038034
"E07000193",2007,"male",0.100240581625497,0.100243843541133,0.0994907521337317,0.114418262338743
"E07000193",2008,"female",0.0881932532529236,0.101994151575709,0.159572648776679,0.187549194311053
"E07000193",2008,"male",0.0938979496489087,0.107435445095364,0.10945682392443,0.116149959247053
"E07000193",2009,"female",0.0977456541058559,0.11260312030416,0.139362863443446,0.154788422904103
"E07000193",2009,"male",0.107084129017167,0.117323452402913,0.120278501905271,0.112626335231114
"E07000193",2010,"female",0.0943057719874834,0.115630530927304,0.1497316699505,0.144456396235893
"E07000193",2010,"male",0.0989019272121388,0.104269106318974,0.11314798850554,0.13255439802335
"E07000193",2011,"female",0.100224566258439,0.116441929287471,0.136264876620963,0.144900487564566
"E07000193",2011,"male",0.0884887214751665,0.0947306695372266,0.105341231972734,0.0945530764778178
"E07000193",2012,"female",0.0870038712546894,0.107867898224132,0.116919203719964,0.173190023455283
"E07000193",2012,"male",0.10152541702668,0.104921178638518,0.123812266526121,0.148036935778495
